"Country","Population","Regime","Probability_of_elimination_by_2000","Probability_of_elimination_by_2001","Probability_of_elimination_by_2002","Probability_of_elimination_by_2003","Probability_of_elimination_by_2004","Probability_of_elimination_by_2005","Probability_of_elimination_by_2006","Probability_of_elimination_by_2007","Probability_of_elimination_by_2008","Probability_of_elimination_by_2009","Probability_of_elimination_by_2010","Probability_of_elimination_by_2011","Probability_of_elimination_by_2012","Probability_of_elimination_by_2013","Probability_of_elimination_by_2014","Probability_of_elimination_by_2015","Probability_of_elimination_by_2016","Probability_of_elimination_by_2017","Probability_of_elimination_by_2018","Probability_of_elimination_by_2019","Probability_of_elimination_by_2020","Probability_of_elimination_by_2021","Probability_of_elimination_by_2022","Probability_of_elimination_by_2023","Probability_of_elimination_by_2024","Probability_of_elimination_by_2025","Probability_of_elimination_by_2026","Probability_of_elimination_by_2027","Probability_of_elimination_by_2028","Probability_of_elimination_by_2029","Probability_of_elimination_by_2030","Prev_Year2000","Prev_Year2001","Prev_Year2002","Prev_Year2003","Prev_Year2004","Prev_Year2005","Prev_Year2006","Prev_Year2007","Prev_Year2008","Prev_Year2009","Prev_Year2010","Prev_Year2011","Prev_Year2012","Prev_Year2013","Prev_Year2014","Prev_Year2015","Prev_Year2016","Prev_Year2017","Prev_Year2018","Prev_Year2019","Prev_Year2020","Prev_Year2021","Prev_Year2022","Prev_Year2023","Prev_Year2024","Prev_Year2025","Prev_Year2026","Prev_Year2027","Prev_Year2028","Prev_Year2029","Prev_Year2030","Lower_Bound_Year2000","Lower_Bound_Year2001","Lower_Bound_Year2002","Lower_Bound_Year2003","Lower_Bound_Year2004","Lower_Bound_Year2005","Lower_Bound_Year2006","Lower_Bound_Year2007","Lower_Bound_Year2008","Lower_Bound_Year2009","Lower_Bound_Year2010","Lower_Bound_Year2011","Lower_Bound_Year2012","Lower_Bound_Year2013","Lower_Bound_Year2014","Lower_Bound_Year2015","Lower_Bound_Year2016","Lower_Bound_Year2017","Lower_Bound_Year2018","Lower_Bound_Year2019","Lower_Bound_Year2020","Lower_Bound_Year2021","Lower_Bound_Year2022","Lower_Bound_Year2023","Lower_Bound_Year2024","Lower_Bound_Year2025","Lower_Bound_Year2026","Lower_Bound_Year2027","Lower_Bound_Year2028","Lower_Bound_Year2029","Lower_Bound_Year2030","Upper_Bound_Year2000","Upper_Bound_Year2001","Upper_Bound_Year2002","Upper_Bound_Year2003","Upper_Bound_Year2004","Upper_Bound_Year2005","Upper_Bound_Year2006","Upper_Bound_Year2007","Upper_Bound_Year2008","Upper_Bound_Year2009","Upper_Bound_Year2010","Upper_Bound_Year2011","Upper_Bound_Year2012","Upper_Bound_Year2013","Upper_Bound_Year2014","Upper_Bound_Year2015","Upper_Bound_Year2016","Upper_Bound_Year2017","Upper_Bound_Year2018","Upper_Bound_Year2019","Upper_Bound_Year2020","Upper_Bound_Year2021","Upper_Bound_Year2022","Upper_Bound_Year2023","Upper_Bound_Year2024","Upper_Bound_Year2025","Upper_Bound_Year2026","Upper_Bound_Year2027","Upper_Bound_Year2028","Upper_Bound_Year2029","Upper_Bound_Year2030"
"ZWE",9836733.29268315,"Current WHO guidelines",0.760805691296985,0.764965910152851,0.764873973167118,0.766118039857669,0.770974539813616,0.774474052875796,0.776848255381758,0.78425568383127,0.799673666242389,0.816715712037356,0.835361045521182,0.859429114488907,0.877242194770575,0.895853416017168,0.911765574090788,0.925687235018658,0.939798106823913,0.942041429390072,0.981676557036989,0.991847330300173,0.99648677389393,0.998487514022417,0.999335804014131,0.999646497052457,0.999777448304099,0.999846566951297,0.999891882796634,0.999924958181825,0.999939890041107,0.999950940325823,0.999959582042964,0.00827270748301769,0.00820600935701111,0.00811346900983526,0.00804112281057877,0.00795513064406064,0.00787442568679661,0.00778202264446725,0.00768271274134338,0.00748865011589937,0.00715066074215328,0.00674300037657503,0.0063191859969193,0.0058969074320344,0.00548745441176535,0.00507157620738444,0.00469938760803152,0.00434323788344774,0.00395627794388049,0.00380002386089058,0.00187209008682523,0.00116654100989568,0.000767747709255604,0.000531357075901376,0.000370782804360275,0.000261914193572885,0.00018061354774924,0.000123590470564272,8.14293534864175e-05,5.3465808856943e-05,3.48004948665319e-05,2.33690248910476e-05,0.000153156737465884,0.000155239721463987,0.000152165054679347,0.000154418717916341,0.00015806292782349,0.000159885564945928,0.000160562004018212,0.000163070928565961,0.00016422842620582,0.000160856500648946,0.000155559244743321,0.00014838319497381,0.000141785652073565,0.000137181265365392,0.000130138906956216,0.000124996041777934,0.000118280545037585,0.000116633862164141,0.000100676105416882,1.96163883574188e-05,5.8660336030438e-06,3.35039100825242e-06,2.65185754726007e-06,9.97086970457767e-07,6.54103722122593e-07,3.22448623985889e-07,1.0364493956175e-08,3.03848774868741e-09,0,0,0,0.0307891925252927,0.0304521109445412,0.029922778775562,0.0293313509068394,0.0287318540254316,0.0283004938058652,0.0277409991185529,0.0270917022954914,0.0262047458904801,0.0248352025716382,0.0231737630104982,0.0215108418011244,0.0198374575104977,0.0182340338022507,0.0166076295402262,0.0151507495418771,0.0137805608461625,0.0121095755735369,0.0120658300666393,0.00661806141822601,0.00455028123206532,0.00335748091530959,0.00262021182336572,0.00210915947688689,0.00171343453239131,0.00141873017854899,0.00119018021210355,0.000878366048067806,0.000591549581139858,0.000353481767886066,0.000203420654392067
"NAM",39232.952446878,"Current WHO guidelines",0.834843867312599,0.836127052468915,0.838666477606152,0.842547137431665,0.843530198087901,0.848457227232134,0.857464930534034,0.865366724195676,0.882756052002989,0.896924590053482,0.914209758409154,0.926903677522358,0.940259352753488,0.948137781743687,0.955393446849144,0.961443510905132,0.966911490448094,0.968074824640524,0.988608171988811,0.995251446337523,0.998047725180958,0.999216362171601,0.999613918978876,0.99977898433012,0.999868667729138,0.999904991003909,0.999932753792572,0.999952906816419,0.99996715062702,0.99997546063674,0.999978586856856,0.00648471148680088,0.00641653071081181,0.00636922852649956,0.00632072515235502,0.00626005657594163,0.00620472484612645,0.00615306196727966,0.00598715761268589,0.00573004677937903,0.00542287442412759,0.00510628109679534,0.00475338822864485,0.00444582265663701,0.00412438622751374,0.003851871393004,0.00361803490220433,0.00337035620930715,0.00308954629775389,0.0029704763455793,0.00145283756648318,0.000915835811353158,0.00059938597247806,0.000407550946737457,0.000279655645781056,0.000192918951828095,0.00013243751605225,8.64081005922589e-05,5.64174682494346e-05,3.48829093421943e-05,2.29409546067634e-05,1.47919709050025e-05,2.60184607335857e-05,2.45781161970934e-05,2.05168577474135e-05,2.05168577474135e-05,2.2206786311621e-05,2.2206786311621e-05,1.70973814561779e-05,2.05168577474135e-05,1.87873100203855e-05,1.53678337291499e-05,1.87873100203855e-05,2.05168577474135e-05,2.05168577474135e-05,2.05168577474135e-05,2.05168577474135e-05,2.05168577474135e-05,2.3936334038649e-05,2.05168577474135e-05,2.05168577474135e-05,2.3936334038649e-05,2.73558103298846e-05,2.90853580569126e-05,3.07752866211202e-05,1.02584288737067e-05,6.83895258247116e-06,3.41947629123558e-06,0,0,0,0,0,0.0267881284409878,0.0261805651273098,0.0257396318172486,0.0253752612046027,0.0252243567074341,0.0248719675069697,0.0246252576846211,0.0239402169852976,0.0226641970777671,0.0211303613210822,0.0196115447029615,0.0180194424080143,0.0167510587965121,0.015268902399338,0.0140754820023105,0.0131848958018669,0.0121323898625385,0.0107178138061746,0.0105914152203678,0.00549313556603307,0.0035855282061352,0.0025714474462111,0.00197515359402919,0.00152296430212559,0.00121022328982352,0.00101734888340122,0.000834161524196844,0.000593355350740577,0.000408424486990638,0.000248138182181728,0.000127882502711787
"ZAF",16369.785528183,"Current WHO guidelines",0.845238755547943,0.848391833615889,0.85278091452856,0.853977234743141,0.853450863615334,0.861900587801461,0.868718024564982,0.87515470191943,0.887356732602226,0.901602793951359,0.914567291410324,0.929445648967873,0.948719091901035,0.961604071620521,0.973716829539654,0.983345633469545,0.990580088176051,0.990047506565395,0.998330375119367,0.99948810442583,0.999838079588239,0.999942447836092,0.999980863907056,0.999991152862118,0.999993970908605,0.999996484345566,0.999997226472014,0.999998479203197,0.999998943768028,1,1,0.00540791377419797,0.00532644084755413,0.00526487583225268,0.00520920329405421,0.00514493873346518,0.00507650066854232,0.00497589444873438,0.0048965739708783,0.00474215659334883,0.00452689940351153,0.00426860951093816,0.00403543699646942,0.00378399806870323,0.00346848973842604,0.00319002182796414,0.00293029773476027,0.00266833276686254,0.0023494769958488,0.00231601657461617,0.00119516608359297,0.000801812129214527,0.000557607429089149,0.000397128906093706,0.000283187353212227,0.000198097334660889,0.000134558985920619,8.76239814333566e-05,5.68084164465224e-05,3.60264562414122e-05,2.3509139207947e-05,1.29102582832764e-05,2.55293071159811e-06,2.55293071159811e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0227624388175955,0.0218902378398587,0.0214165378847214,0.0208002939724282,0.0205354199132507,0.0202248652753838,0.0197945332044413,0.0191379705408318,0.0186471210497475,0.0174179187473454,0.0160485833518008,0.014925998747098,0.0137137580047953,0.012388061374343,0.0110919511490827,0.00993112224045107,0.00878135577828597,0.00700647835651312,0.00759556441872057,0.00448350302310348,0.00333490882404438,0.00254666954584476,0.00214791501534005,0.00191989622801493,0.00161010365704644,0.00123897934011836,0.000965375381174403,0.000633598781322548,0.000369347387181389,0.000198414600149046,9.28994491845789e-05
"SWZ",1928.8590516448,"Current WHO guidelines",0.742913823485171,0.74744488308988,0.74809552275949,0.748532119700122,0.755154936742803,0.763131842729763,0.777023313747435,0.792254616379134,0.817103487954594,0.846683220302755,0.874712102311264,0.904034944033342,0.924395382907649,0.943530836562277,0.959016752273147,0.970983770568334,0.987249952313744,0.979901594071222,0.998441584201428,0.99980930012035,0.999977272428258,0.999995177470369,1,1,1,1,1,1,1,1,1,0.00758029735853043,0.00749730815380703,0.00738074210783087,0.00731909650138998,0.00714685940632544,0.00701172451703448,0.00686833114499866,0.00660788364655476,0.00628930855490017,0.0057591734161168,0.00513622329327565,0.00458863335996813,0.00406975090795511,0.00366323444145021,0.00333309930266684,0.00300734194421347,0.00282265605347216,0.002496090007496,0.00258033264904263,0.00129001014469105,0.000854604227780465,0.000595896746485954,0.00042107421685551,0.00031107421685551,0.000245760857649702,0.000175313359205809,0.000130447498443893,9e-05,6.732165483136e-05,4.46866407941915e-05,3.46866407941915e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0325521958666857,0.0322103979807065,0.0321121010817301,0.0306240742320324,0.029624773407571,0.0295138661423643,0.0283459505147288,0.0275432225944111,0.0253024173345906,0.0233256302557002,0.0206903441931904,0.0185520453672064,0.0158603775656425,0.0145428740026708,0.0127589781085354,0.0110996515949749,0.0101992135502815,0.00820593598608662,0.00934594536020821,0.00524895751717028,0.00411302024118692,0.00294133639307875,0.00252148899909358,0.00231398987389266,0.00215684811603848,0.00188705622067056,0.00151326373153936,0.000965681915082093,0.000717939124691662,0.000434819904445358,0.000287338696121438
"TCD",9793649.66785753,"Enhanced coverage",0.510627075601863,0.512366631603701,0.512282375864875,0.514748870707873,0.517624857050556,0.519202743122463,0.527182761807435,0.539756268472673,0.556293249964064,0.571631927140001,0.590903557654052,0.607947358595413,0.628489287955946,0.650790224054252,0.670731619915214,0.689331415086082,0.732934160025604,0.755559569831793,0.831932266142249,0.869617219102331,0.89821789223704,0.922525348776819,0.945342057917462,0.966137556240834,0.982348500959151,0.993728227027269,0.998067851443872,0.999328159366619,0.999750870432311,0.999916299362263,0.999964279638048,0.0463678681027748,0.046284494082123,0.0462412368714631,0.0462010600824899,0.0461415729408957,0.046084006582993,0.0459836497706865,0.0450835296996126,0.0435339007252417,0.0419100326605897,0.0401828323625437,0.0384267140286822,0.0367920195807707,0.034701864288479,0.0326245768125812,0.0310316247500995,0.0291517391892919,0.0257148544449105,0.023454669287325,0.0155071031354795,0.0109721006792885,0.00737714388068077,0.00457676265864385,0.00262398874702932,0.00142332128260516,0.000751835067731605,0.00039800253753402,0.000216593202863691,0.000120800996812437,6.98574574755778e-05,4.08048222219631e-05,0.00810394301915927,0.00812579362186474,0.00815564861828295,0.00818241251454224,0.00820617047543997,0.00823028288129056,0.00824362050710408,0.00810884929791016,0.00783300349360653,0.00752447372294221,0.00719615593376699,0.0068548393618336,0.00653244870542764,0.00611831477891745,0.00569179432528864,0.00535744320052595,0.00498561099897166,0.00440493660689932,0.0039136192219524,0.00237473525007829,0.00146818160099932,0.000824844394382088,0.000424524347248849,0.000196566688619284,7.93987237493789e-05,2.44289836858541e-05,4.04693871939945e-06,1.03828477381897e-06,3.01109167720398e-07,4.84754975657622e-08,0,0.135673860440706,0.135029719334802,0.134747226031225,0.134242008986889,0.133635952125882,0.13317949433603,0.132595241640038,0.129863024492826,0.125553887140293,0.121163215307616,0.116369833222781,0.111647263079431,0.107261862328975,0.101801311522767,0.0962592008243519,0.0920973783098914,0.0870949803336992,0.0770565929142152,0.0711573923366389,0.050491334194753,0.0382671177604683,0.0278400644307407,0.0187618042451118,0.0116858299511801,0.006837859289927,0.0038750552664536,0.00220829876747295,0.00128324482022436,0.000764252653410696,0.000464016602114287,0.000287004198909369
"SDN",23034566.2522203,"Enhanced coverage",0.419792216257717,0.422297863320028,0.423369966581748,0.423925897621582,0.427158726750988,0.426623908012808,0.42874904971057,0.42978271489898,0.434532382744141,0.447336868095415,0.4651314045647,0.48099300454014,0.508534389556626,0.537751983351588,0.569244052678562,0.604070822885424,0.643583942762711,0.669948871113973,0.857671018221588,0.922834915678057,0.958512190653384,0.979662813858432,0.990002608486137,0.995151343440302,0.997836839387625,0.999161540272676,0.999696074104089,0.999886273442185,0.99995602896181,0.999979297489297,0.999991150893171,0.0308704558478755,0.0307815076882977,0.0307182062214171,0.0306507820521622,0.0305651925100942,0.0304875466467148,0.0303948133930966,0.0302874574027894,0.0301680080512417,0.0296093825439705,0.0284512657962317,0.0271101254198893,0.0258139136575101,0.02417377839542,0.0222297634749919,0.0203680731258212,0.0185648286846711,0.0167956139390633,0.015358896826008,0.00677665330259042,0.00390347901695966,0.00232452200804093,0.001369336773822,0.000803951898496542,0.000479924504405967,0.000295163607197635,0.000184148750224186,0.000116516103583458,7.30817486846404e-05,4.60391188464308e-05,2.86980811687319e-05,0.000942551838578988,0.000951336184122248,0.000960592344736777,0.000966045478274054,0.000971529671270167,0.000978925989664924,0.000988526383358765,0.000994534849897505,0.000994581968416303,0.000980379036108283,0.000952643601969311,0.000911113596081057,0.000870985005649037,0.000820075143089294,0.000750512644724763,0.000678793485735089,0.000609320320734932,0.000543158463368455,0.000460550580205832,0.000123612754175471,4.6810658577379e-05,1.93907288320712e-05,5.40221674683779e-06,2.49458370492744e-06,1.22242827507838e-06,1.29903183957298e-07,5.15859029640764e-08,1.93008938931595e-08,5.29216087348101e-10,0,0,0.137041954993795,0.136566291452597,0.136235424189686,0.135844082660319,0.135499407370314,0.135098477998137,0.134697032097952,0.134332825914754,0.13391770733346,0.131297480228833,0.126368952882089,0.120856023040165,0.115555671991985,0.108641364857837,0.100469875199055,0.0928291628346113,0.0853532397161521,0.0779890072482388,0.071976457482015,0.0344757622086592,0.0208614357259699,0.0129444481729153,0.00783847118795944,0.00481294906947399,0.00305063857112179,0.00199910218991375,0.00133455113001352,0.000902523125986084,0.000609346026576686,0.000405654020549189,0.000257743880148233
"MRT",2688698.19378155,"Enhanced coverage",0.708116121969923,0.711684998131927,0.712736101304143,0.716302411247618,0.720014292437408,0.722796629020894,0.727830397752867,0.733377154891176,0.745868880446861,0.760797625961808,0.776616484677571,0.790406465680174,0.810726871165188,0.83031032803661,0.846920654903613,0.863706272898318,0.880093057119104,0.881422012346672,0.952215652361899,0.977541119898246,0.991108827053426,0.996686192276642,0.998633226117473,0.999409542033936,0.999727440858338,0.999857780575062,0.999907562173799,0.999936077856132,0.999952959234545,0.999962924518823,0.999964726891457,0.0134017963416826,0.013302260385578,0.0132028763302092,0.0131025982434507,0.0129888334829853,0.0128835025894396,0.0127763388454653,0.0126642290550245,0.0123521077808737,0.0118250103163239,0.0113938313925836,0.0109436331532881,0.0103734528683521,0.00975563968274702,0.0091301877493166,0.00854119246568315,0.00796500005066495,0.00733854629182032,0.0070605580488779,0.00261694040146505,0.00136557120521704,0.000749107527477747,0.000429582224785584,0.000250084165289912,0.000146391707986124,8.48328970504777e-05,4.79396728247094e-05,2.61577726918932e-05,1.59591753222156e-05,7.50111646159849e-06,4.01492097641692e-06,0.00104383718521007,0.00105029945262711,0.00105738413020148,0.00106688095019209,0.00107524992549604,0.00108548614666698,0.00109520049175913,0.00110122706672564,0.00109586419031896,0.0010680124014019,0.00104208090767879,0.00101658511871798,0.000983931999258742,0.000941080388075565,0.000895946501354894,0.000852911248933903,0.000810197951786277,0.000780992503118005,0.000705326421314376,8.21716201129381e-05,1.7823623535646e-05,8.39239774592666e-06,3.94852417199173e-06,1.94875194309295e-06,5.64522872160086e-07,7.79822909589053e-08,7.19258329814697e-09,0,0,0,0,0.0481860119268288,0.0474846623453265,0.0468496475242373,0.0460928360070036,0.0454427384782155,0.0447286430727131,0.0439457669818819,0.0433582344430907,0.0419686738460506,0.0397976036806324,0.0380408846527456,0.0363924432819474,0.0341207278078637,0.0318599476728458,0.0296751720888716,0.0274895767052241,0.0253500223789279,0.0228113175627944,0.0227652802483244,0.0103836720998595,0.00634904241318053,0.00406063873860049,0.00265809647111515,0.00173317220817147,0.00112720363279936,0.000707248904145131,0.000411442094124374,0.000222154963633134,0.00011160508242006,5.26719554139194e-05,2.45667246301835e-05
"MLI",11740907.6067538,"Enhanced coverage",0.0165197328393681,0.0162642613537212,0.0160937779062183,0.0159167297973262,0.01569747944386,0.0178082774341467,0.0234141335207852,0.0341157137714456,0.0468417229333905,0.096167078664787,0.169347263694854,0.26572695174128,0.230835667954291,0.242286352719177,0.288142074777485,0.426644081437047,0.543584707263038,0.63062767674917,0.778050616616621,0.861115892579335,0.91454374659415,0.950038563286748,0.972843328053293,0.986363581716429,0.99346574392639,0.997120089172491,0.998882182814205,0.99955759756871,0.999821187266291,0.999911835069238,0.999947311745596,0.189575779597749,0.189629009809194,0.189804443240191,0.189971204096774,0.190116408832913,0.190248717670274,0.184602344133913,0.164853254293316,0.137020849544597,0.126589553958502,0.0879542447507352,0.0652832406529835,0.0504291693501415,0.0533503665210914,0.0524189983917265,0.0490824881649356,0.0376498144377489,0.028834056827035,0.0234061432920519,0.0123301683589178,0.00719173821346826,0.00424448433588884,0.00248552561561796,0.00145055474293183,0.000853993524077881,0.000512283291328359,0.000314922391527893,0.000198364882581729,0.00012769638066689,8.33792835903781e-05,5.54665791230949e-05,0.0538453949785482,0.054148322730685,0.0544867645238811,0.0547983950730467,0.0550987119463969,0.0553719189759153,0.0530049295223636,0.0458413330581098,0.0347441031571704,0.0319955336358694,0.0186911795996917,0.0126419614439306,0.00928296153147689,0.00993793236597178,0.00928562469684998,0.00827177593644078,0.00600798289437833,0.00437385703135789,0.00345714676251926,0.00116336159223141,0.000520853274013806,0.000248351479933414,0.000116564228644227,5.31456730162549e-05,2.16694202648108e-05,6.79370251264564e-06,2.30337741958136e-06,8.85887833983762e-07,3.91546464826983e-07,1.54763090735639e-07,5.92410141285405e-08,0.430227929486689,0.430082195210331,0.4301546773888,0.430227310646342,0.430315700281637,0.430377996727979,0.422832776669998,0.390335185915375,0.347390138860781,0.325089641951573,0.253757662994811,0.202055832786419,0.161875300877935,0.163845568340774,0.1635644552645,0.157213265193265,0.127725799370294,0.102043333919122,0.0840239945106462,0.052211282653994,0.032671695655916,0.0202622688150738,0.0124213969615624,0.00759859410483711,0.00475481946585368,0.00309324113742683,0.00210582324632153,0.00146795886600854,0.00103767213696931,0.000725802632010879,0.000494747305286163
"NER",13364895.1219675,"Enhanced coverage",0.224478771514882,0.22486701744382,0.22502863223566,0.225088851961095,0.225226466767002,0.225869536204356,0.226460503034704,0.260879058387872,0.275891781948105,0.351071098099479,0.426661445677306,0.46193418754758,0.570711251883223,0.627721142693463,0.702445421847638,0.770572912809609,0.770261705723451,0.787173860118771,0.926934374313807,0.962887746310353,0.979528116223566,0.989344981968655,0.99498894438005,0.997786248811997,0.999068737967138,0.999619517298225,0.999829692576043,0.999904589985557,0.999946016644687,0.999966061539,0.999975577001389,0.0629515027531186,0.0628921021772532,0.062884661639038,0.0628705156799624,0.0628506361132685,0.0628229860321044,0.0627433139513985,0.0626431622894969,0.0555423205587985,0.0494427981524841,0.0365213962496243,0.0255384659263542,0.0234683089469645,0.0163932020834443,0.0142546970057928,0.0115357164675338,0.00905977115163783,0.00897023688271587,0.00843254793556074,0.00382329988180967,0.00215718318690276,0.00128799343808084,0.000785497548131882,0.000486584498841749,0.000307688951019859,0.000197189476981525,0.000127190812571403,8.24339425674694e-05,5.34259887831726e-05,3.45406734658697e-05,2.24335496486062e-05,0.0122517193319666,0.012311461167961,0.0123784745175034,0.0124507869798665,0.0125122147227171,0.012574329591836,0.0126269202854058,0.0126887761742581,0.0109850344960347,0.00953035231363191,0.00627428022139942,0.00364396441306728,0.00330326473134902,0.00181681657213319,0.00143558529842135,0.000975627547804473,0.000641915327384327,0.000583799742561254,0.000485068835112101,0.000105111589322864,4.20444439149531e-05,2.01675093110951e-05,8.93327470425927e-06,3.29320022979056e-06,1.39353364993285e-06,5.6733082175312e-07,1.87349314687243e-07,6.0513209894221e-08,2.72841134390356e-08,7.05930429195039e-09,0,0.179602345313567,0.17937353363607,0.179272814691185,0.179168461366496,0.179061833105691,0.178951349393011,0.178754289187995,0.178492253520364,0.162299524645235,0.1472845384165,0.117131289451432,0.0888943764165898,0.081098826730345,0.0621981028663185,0.0553395752065276,0.0466445422099921,0.0377438969408473,0.0368142032422612,0.0352887303978892,0.0192556980996046,0.0116522368745727,0.00724887072427803,0.0045887589031642,0.00298740232756434,0.00202682835071309,0.00140386454817152,0.000989873921770974,0.000699742252739659,0.000486436947356364,0.000332876911984126,0.000216516350772396
"ERI",3845240.34223393,"Enhanced coverage",0.884174056976181,0.883147177353118,0.88644409956912,0.889602406441671,0.893328374917709,0.896384059086667,0.897118432450206,0.902089855733532,0.908220445939713,0.915926186953813,0.927030215277258,0.941922316322786,0.958001041573124,0.975063602425738,0.986468971390231,0.993684125457082,0.998434668311477,0.998568499882094,0.999893234162742,0.999981598303718,0.999998474526082,0.999999856395928,0.999999975599816,0.999999994942948,0.99999999749334,1,1,1,1,1,1,0.00495962498693112,0.00490180905907063,0.00486266328942549,0.00480553513109393,0.00474700846136885,0.0046981234142853,0.00462872556233596,0.00458800261557469,0.00450377187419519,0.00440894607794721,0.00428814737383759,0.00406544657072813,0.00380476718659372,0.00351135092601509,0.00317279346057645,0.00286668602039917,0.00252767698005651,0.00213681511214427,0.00193530534632689,0.000797142020817565,0.000469168694387912,0.000283896357474488,0.000164704855113594,9.00161246241447e-05,4.60233479351891e-05,2.13931424392995e-05,1.00577710095674e-05,4.5159880716985e-06,7.35711529598624e-07,4.07908865925393e-07,3.93319897821735e-08,1.38967418663659e-05,1.23609126864417e-05,1.03530872050093e-05,1.04443291786264e-05,1.04348450729686e-05,1.01300243828937e-05,9.79527461507996e-06,9.54135896527532e-06,9.77979575513262e-06,9.18479820580547e-06,9.10514566318589e-06,9.20908742142535e-06,9.29660550445683e-06,9.63279877787384e-06,9.51688881770172e-06,9.23378023578505e-06,9.37126362324615e-06,9.65984086751062e-06,1.06930901474802e-05,1.07852682206166e-05,9.26567413592447e-06,6.56896148691651e-06,2.50107444052564e-06,1.22460066890075e-06,0,0,0,0,0,0,0,0.0181785467801298,0.0179479341675167,0.0176252987801637,0.0172506432347488,0.0168989385399938,0.0166461618622497,0.0163212629350273,0.0161956560989872,0.0157187514788465,0.0150233101092257,0.0145856557462004,0.0136243065524333,0.0123023367978658,0.0111498825768296,0.00965762951207398,0.00822888364138939,0.00702451143746159,0.00531760303204828,0.00519014772650093,0.00301412861542174,0.00216973610961316,0.00160127296972393,0.00108833052975155,0.000697367263300601,0.000372479599980127,0.000175642443956341,7.22792468569984e-05,2.67698835800591e-05,1.0358136366565e-05,4.04335986860591e-06,3.24771730482161e-06
"SEN",7677945.40621628,"Enhanced coverage",0.428849322647298,0.428993128033745,0.429786281169436,0.430236382091767,0.431628807778109,0.432751056868529,0.43363577232577,0.444381742111394,0.461046383974853,0.473992248159797,0.480696954252691,0.489637004238577,0.510201008238965,0.554974142160046,0.598015954984284,0.662809181275708,0.753725952583256,0.805489691336604,0.890543929608557,0.934262790484304,0.964224822477481,0.981349253138421,0.990681949823922,0.99594300313408,0.99837636379862,0.999405085576179,0.999763880914076,0.999897585712918,0.999946985803964,0.999967328748268,0.999971710817321,0.044573888616666,0.0445313094442159,0.0445206816813822,0.044503757598946,0.0444785772098001,0.0444519591050131,0.0443904386909835,0.0443231309709943,0.0389902021830613,0.0354459285054977,0.0338858891267891,0.0341091838808692,0.0335735989264194,0.0319345109269768,0.0284569092897753,0.0261258436168675,0.0202971748687894,0.0137114534672718,0.0102779079750899,0.00542011585284198,0.00317507296099284,0.00187736679309524,0.00111160135443112,0.000665501649609375,0.000405839077807567,0.000252745763991212,0.000159157294858894,0.00010114938623246,6.44681989985003e-05,4.14260897116407e-05,2.6336002927653e-05,0.0103369175782706,0.0103911045148446,0.0104526471750892,0.0105118245418342,0.0105707895192531,0.0106288499110768,0.0106665964336075,0.0107133182923454,0.00849942581123151,0.00743527232378556,0.00704921887045092,0.00711125253344612,0.00695810833252182,0.00657956106289427,0.00581669148128402,0.0052885157151495,0.00356108130565502,0.00194469073370505,0.00122300123330073,0.000434454773033128,0.00016509673815535,5.94636797894149e-05,2.22763534714961e-05,1.07951252468384e-05,5.63854371222478e-06,2.48133812723041e-06,1.02688204401076e-06,3.17187313668808e-07,6.23819424324053e-08,1.21269971200679e-08,0,0.111007669737718,0.110647212427288,0.110385773913413,0.110114155431947,0.109830517013938,0.109573448186946,0.109243184601037,0.108912118486964,0.100614710717487,0.0937752449389578,0.0902975713314129,0.0903157338047154,0.0891205686367846,0.0852481905317989,0.0772278684406896,0.0713053601154052,0.0587001345707343,0.043440075778272,0.0342752354803392,0.0210188426708418,0.0134202938956278,0.00848836024436539,0.00535436870982437,0.00342191467698635,0.00224889818835274,0.00152458399045826,0.00104974812623101,0.000729343692568617,0.000500851693100312,0.000344012284742047,0.000238547501954546
